,customer_id,subscriber_id,tariff_model,arpa_2024,arpa_2023,revenue_2023,revenue_2024,active_discount,data_usage_(MB),voice_usage,roaming_usage,sms_usage,roaming_option_flag,roaming_option_potential,contract,duration_Type,fees_to_charge,contract_start_date,tariff_model_price,price_overshoot,oib,old
14209,195,19524,s,13.19,21.72,260.64,158.28,17.32,6299,3525,261,432,Y,37,N,6,24,1.2.2024,15,-0.1206666666666667,32960994665,19524
14210,195,19534,l,43.13,45.74,548.88,517.5600000000001,18.01,2480,4551,472,117,Y,27,Y,6,19,1.2.2024,40,0.07825000000000015,32960994665,19534
14211,195,19558,xl,95.09,86.89,1042.68,1141.08,21.65,2658,4869,361,572,Y,40,N,12,7,1.2.2024,65,0.462923076923077,32960994665,19558
14212,195,19538,s,19.65,18.07,216.84,235.79999999999998,7.08,4369,1017,468,653,N,84,N,24,12,1.2.2024,15,0.30999999999999983,32960994665,19538
14213,195,19503,l,44.59,34.53,414.36,535.08,18.29,7978,1876,193,325,Y,81,Y,6,2,1.2.2024,40,0.11475000000000013,32960994665,19503
14214,406,40646,l,58.06,52.01,624.12,696.72,6.73,6242,286,450,747,Y,77,N,24,7,1.2.2024,40,0.4515,83586124911,40646
14215,406,40679,xl,84.0,82.85,994.1999999999999,1008.0,21.14,3020,4018,314,703,Y,73,Y,12,2,1.2.2024,65,0.2923076923076924,83586124911,40679
14216,406,40622,s,16.27,13.48,161.76,195.24,19.81,7402,3971,384,507,N,56,Y,6,19,1.2.2024,15,0.08466666666666667,83586124911,40622
14217,406,40681,s,17.36,16.76,201.12,208.32,4.1,3649,263,300,285,N,21,Y,24,21,1.2.2024,15,0.15733333333333333,83586124911,40681
14218,406,40654,m,32.23,24.7,296.4,386.76,6.32,3595,3065,367,906,Y,36,Y,12,11,1.2.2024,25,0.2891999999999999,83586124911,40654
14219,406,40683,xl,69.16,66.6,799.1999999999999,829.92,0.58,9829,4497,271,739,N,86,N,24,21,1.2.2024,65,0.06400000000000006,83586124911,40683
14220,406,40674,l,41.64,38.01,456.12,499.68,10.74,2499,863,167,876,N,89,Y,6,10,1.2.2024,40,0.040999999999999925,83586124911,40674
14221,406,40676,m,32.01,32.07,384.84000000000003,384.12,4.6,9449,3862,330,92,Y,23,N,6,16,1.2.2024,25,0.2804,83586124911,40676
14222,406,40639,m,34.8,25.42,305.04,417.59999999999997,9.03,9841,4090,97,343,N,92,Y,24,9,1.2.2024,25,0.3919999999999999,83586124911,40639
14223,406,40647,s,13.31,20.91,250.92000000000002,159.72,13.85,9939,1676,320,91,Y,69,Y,6,6,1.2.2024,15,-0.11266666666666658,83586124911,40647
14224,406,40620,s,14.88,12.16,145.92000000000002,178.56,16.65,1255,1152,84,464,N,3,N,12,1,1.2.2024,15,-0.007999999999999896,83586124911,40620
14225,406,40665,xl,75.98,63.75,765.0,911.76,8.68,3960,3754,356,446,Y,22,Y,12,15,1.2.2024,65,0.16892307692307695,83586124911,40665
14226,406,40662,s,15.52,15.74,188.88,186.24,7.05,1701,4173,427,295,Y,49,N,6,10,1.2.2024,15,0.03466666666666662,83586124911,40662
14227,406,40617,l,53.98,57.56,690.72,647.76,17.03,1044,3112,308,448,N,85,N,24,14,1.2.2024,40,0.3494999999999999,83586124911,40617
14228,406,40605,s,21.63,12.9,154.8,259.56,3.11,2175,1902,43,407,N,81,Y,6,18,1.2.2024,15,0.44199999999999995,83586124911,40605
14229,406,40673,s,18.83,17.03,204.36,225.95999999999998,3.52,2157,3466,16,887,Y,52,Y,12,23,1.2.2024,15,0.2553333333333332,83586124911,40673
14230,406,40664,l,44.32,58.19,698.28,531.84,6.99,6842,290,28,788,Y,99,N,24,11,1.2.2024,40,0.1080000000000001,83586124911,40664
14231,406,40606,l,55.58,42.56,510.72,666.96,15.31,1065,2522,183,889,Y,10,Y,12,3,1.2.2024,40,0.38949999999999996,83586124911,40606
14232,406,40635,l,36.91,36.13,433.56000000000006,442.91999999999996,15.83,6103,3109,6,799,N,88,N,6,13,1.2.2024,40,-0.07725000000000004,83586124911,40635
14233,406,40677,l,43.04,56.59,679.08,516.48,11.18,5578,335,474,170,Y,92,Y,12,3,1.2.2024,40,0.07600000000000007,83586124911,40677
14234,406,40618,l,32.84,52.5,630.0,394.08000000000004,11.39,3571,4647,138,364,N,68,Y,6,4,1.2.2024,40,-0.17899999999999994,83586124911,40618
14235,406,40655,l,47.81,48.82,585.84,573.72,10.75,7056,2569,14,668,N,49,Y,12,22,1.2.2024,40,0.19525000000000015,83586124911,40655
14236,406,40663,m,33.23,23.18,278.15999999999997,398.76,8.06,1128,4936,375,70,Y,9,Y,12,16,1.2.2024,25,0.32919999999999994,83586124911,40663
14237,406,40643,m,20.45,35.79,429.48,245.39999999999998,16.45,7290,901,464,588,Y,50,N,24,16,1.2.2024,25,-0.18200000000000005,83586124911,40643
14238,406,40656,l,38.26,50.57,606.84,459.12,21.7,5470,2131,353,764,N,3,N,12,3,1.2.2024,40,-0.043500000000000094,83586124911,40656
14239,406,40636,xl,62.4,93.97,1127.6399999999999,748.8,12.69,2144,1729,205,714,Y,85,N,6,24,1.2.2024,65,-0.040000000000000036,83586124911,40636
14240,406,40638,s,13.26,12.43,149.16,159.12,9.18,8004,3441,1,699,Y,0,Y,12,13,1.2.2024,15,-0.11599999999999999,83586124911,40638
14241,406,40607,m,28.66,35.27,423.24,343.92,11.65,6231,499,283,487,Y,50,N,24,20,1.2.2024,25,0.14640000000000009,83586124911,40607
14242,406,40680,m,27.49,28.19,338.28000000000003,329.88,16.91,2387,2823,336,754,Y,38,N,12,24,1.2.2024,25,0.09959999999999991,83586124911,40680
14243,406,40651,s,18.61,15.0,180.0,223.32,1.23,7039,3076,268,332,N,91,N,24,18,1.2.2024,15,0.24066666666666658,83586124911,40651
14244,406,40682,m,33.33,24.02,288.24,399.96,12.56,1185,832,338,339,N,92,Y,12,6,1.2.2024,25,0.33319999999999994,83586124911,40682
14245,406,40688,xl,90.63,81.0,972.0,1087.56,14.66,1466,1830,86,219,Y,41,Y,24,8,1.2.2024,65,0.39430769230769225,83586124911,40688
14246,406,40669,m,29.57,26.08,312.96,354.84000000000003,20.91,7066,1657,131,523,N,20,N,12,1,1.2.2024,25,0.18280000000000007,83586124911,40669
14247,406,40666,xl,81.77,86.84,1042.08,981.24,21.15,5086,3349,325,961,N,91,Y,24,20,1.2.2024,65,0.258,83586124911,40666
14248,406,40675,l,51.63,36.01,432.12,619.5600000000001,1.85,7435,3077,209,176,Y,23,N,6,1,1.2.2024,40,0.29075000000000006,83586124911,40675
14249,406,40649,s,21.11,20.39,244.68,253.32,5.09,8533,4525,227,850,N,75,N,6,2,1.2.2024,15,0.4073333333333333,83586124911,40649
14250,406,40629,l,42.47,54.4,652.8,509.64,19.53,2393,3323,329,791,N,36,N,24,10,1.2.2024,40,0.06174999999999997,83586124911,40629
14251,406,40644,xl,60.41,62.7,752.4000000000001,724.92,17.98,5132,794,90,567,N,20,Y,6,21,1.2.2024,65,-0.07061538461538464,83586124911,40644
14252,406,40640,l,39.33,33.4,400.79999999999995,471.96,8.43,1633,868,170,721,N,71,Y,24,2,1.2.2024,40,-0.016750000000000043,83586124911,40640
14253,406,40600,s,19.08,20.22,242.64,228.95999999999998,1.31,5029,2461,97,457,Y,8,Y,12,14,1.2.2024,15,0.2719999999999998,83586124911,40600
14254,406,40637,m,20.22,30.59,367.08,242.64,20.87,4868,3096,460,509,N,86,N,12,8,1.2.2024,25,-0.19120000000000004,83586124911,40637
14255,406,40621,s,19.17,14.6,175.2,230.04000000000002,6.86,1817,570,299,386,N,89,N,12,9,1.2.2024,15,0.278,83586124911,40621
14256,406,40672,s,20.54,12.41,148.92000000000002,246.48,0.64,2758,160,305,440,N,78,N,6,8,1.2.2024,15,0.3693333333333333,83586124911,40672
14257,406,40658,s,21.76,20.46,245.52,261.12,9.05,9930,563,430,180,N,13,N,24,9,1.2.2024,15,0.45066666666666677,83586124911,40658
14258,406,40687,m,21.43,34.71,416.52,257.15999999999997,0.74,2242,1598,37,447,N,83,N,24,1,1.2.2024,25,-0.14280000000000004,83586124911,40687
14259,406,40614,m,25.57,24.17,290.04,306.84000000000003,12.69,3177,4222,458,420,N,29,N,24,14,1.2.2024,25,0.02279999999999993,83586124911,40614
14260,406,40632,xl,53.58,71.9,862.8000000000001,642.96,23.74,4069,1653,493,867,Y,42,N,24,6,1.2.2024,65,-0.1756923076923077,83586124911,40632
14261,406,40628,l,57.15,50.65,607.8,685.8,23.34,5499,4778,196,757,Y,79,N,24,21,1.2.2024,40,0.42874999999999996,83586124911,40628
14262,406,40633,l,32.99,52.8,633.5999999999999,395.88,18.73,7291,4145,406,341,N,93,N,6,5,1.2.2024,40,-0.1752499999999999,83586124911,40633
14263,406,40653,l,44.57,41.72,500.64,534.84,11.55,2864,814,454,476,Y,64,N,24,15,1.2.2024,40,0.11424999999999996,83586124911,40653
14264,406,40686,m,25.78,20.04,240.48,309.36,20.75,9659,3928,66,715,Y,11,N,6,0,1.2.2024,25,0.031200000000000117,83586124911,40686
14265,406,40627,l,42.18,49.87,598.4399999999999,506.15999999999997,22.78,9309,3612,41,60,Y,66,Y,12,13,1.2.2024,40,0.05449999999999999,83586124911,40627
14266,406,40616,xl,66.33,59.89,718.6800000000001,795.96,21.7,4241,1187,167,934,N,67,Y,24,17,1.2.2024,65,0.02046153846153853,83586124911,40616
14267,406,40684,s,18.36,20.96,251.52,220.32,17.97,5719,2302,341,971,N,99,Y,12,19,1.2.2024,15,0.22399999999999998,83586124911,40684
14268,406,40609,m,26.76,24.92,299.04,321.12,20.62,2704,4710,66,224,Y,38,N,12,8,1.2.2024,25,0.07040000000000002,83586124911,40609
14269,406,40613,m,36.29,32.09,385.08000000000004,435.48,1.17,5768,428,278,669,N,35,Y,6,14,1.2.2024,25,0.4516,83586124911,40613
14270,406,40678,xl,72.55,58.32,699.84,870.5999999999999,18.21,6694,201,245,53,N,29,Y,6,3,1.2.2024,65,0.11615384615384605,83586124911,40678
14271,406,40604,s,15.04,16.3,195.60000000000002,180.48,16.82,7412,217,72,570,Y,33,N,6,23,1.2.2024,15,0.002666666666666595,83586124911,40604
14272,406,40634,l,39.22,32.14,385.68,470.64,14.81,3854,4802,99,628,N,90,N,24,4,1.2.2024,40,-0.019500000000000073,83586124911,40634
14273,406,40645,xl,66.43,66.3,795.5999999999999,797.1600000000001,11.1,1860,2026,315,870,N,20,Y,6,15,1.2.2024,65,0.02200000000000002,83586124911,40645
14274,406,40668,l,51.4,54.65,655.8,616.8,22.53,8279,819,13,409,Y,21,Y,12,16,1.2.2024,40,0.2849999999999999,83586124911,40668
14275,406,40623,s,15.51,14.42,173.04,186.12,14.8,4366,2438,24,799,N,86,Y,24,1,1.2.2024,15,0.03400000000000003,83586124911,40623
14276,406,40619,xl,61.31,52.98,635.76,735.72,9.54,2345,842,130,419,N,68,Y,24,22,1.2.2024,65,-0.05676923076923068,83586124911,40619
14277,406,40601,s,15.08,21.68,260.15999999999997,180.96,23.33,8028,3672,357,142,N,98,Y,6,11,1.2.2024,15,0.005333333333333412,83586124911,40601
14278,406,40671,l,36.77,45.26,543.12,441.24,17.0,1658,3468,415,970,Y,2,N,6,14,1.2.2024,40,-0.08074999999999988,83586124911,40671
14279,406,40612,l,44.75,33.43,401.15999999999997,537.0,20.28,5382,1033,470,204,N,41,N,24,7,1.2.2024,40,0.11874999999999991,83586124911,40612
14280,406,40603,xl,93.15,67.41,808.92,1117.8000000000002,5.87,3732,1032,442,559,N,34,Y,24,14,1.2.2024,65,0.43307692307692314,83586124911,40603
14281,406,40624,l,49.49,53.09,637.08,593.88,4.73,8262,1587,420,680,Y,71,N,24,1,1.2.2024,40,0.23724999999999996,83586124911,40624
14282,406,40652,m,31.25,21.68,260.15999999999997,375.0,17.41,2065,1291,496,584,Y,71,Y,24,5,1.2.2024,25,0.25,83586124911,40652
14283,406,40650,xl,68.06,69.83,837.96,816.72,16.09,6358,2391,104,224,N,40,N,24,14,1.2.2024,65,0.047076923076923016,83586124911,40650
14284,406,40615,l,51.12,33.77,405.24,613.4399999999999,5.55,6199,2310,333,876,N,75,N,6,6,1.2.2024,40,0.278,83586124911,40615
14285,406,40657,l,49.31,40.32,483.84000000000003,591.72,18.8,9717,3429,402,55,N,66,N,12,5,1.2.2024,40,0.23275,83586124911,40657
14286,406,40660,l,44.76,49.84,598.08,537.12,23.78,5624,2009,431,878,Y,21,N,24,17,1.2.2024,40,0.119,83586124911,40660
14287,406,40626,l,56.62,32.84,394.08000000000004,679.4399999999999,2.33,2028,634,476,595,Y,38,N,12,1,1.2.2024,40,0.4155,83586124911,40626
14288,406,40608,m,30.18,33.21,398.52,362.15999999999997,8.06,6807,3247,432,917,Y,6,N,24,3,1.2.2024,25,0.20720000000000005,83586124911,40608
14289,406,40667,m,30.13,24.59,295.08,361.56,22.79,4362,3663,459,669,N,86,Y,24,12,1.2.2024,25,0.20520000000000005,83586124911,40667
14290,406,40642,l,49.88,37.08,444.96,598.5600000000001,23.7,648,3345,311,947,Y,7,Y,12,10,1.2.2024,40,0.2470000000000001,83586124911,40642
14291,406,40631,s,17.08,19.66,235.92000000000002,204.95999999999998,17.5,6919,3128,402,613,N,75,N,12,6,1.2.2024,15,0.1386666666666665,83586124911,40631
14292,406,40625,l,38.68,57.4,688.8,464.15999999999997,11.0,4049,727,447,105,Y,27,Y,12,7,1.2.2024,40,-0.03300000000000003,83586124911,40625
14293,406,40611,xl,64.99,56.55,678.5999999999999,779.8799999999999,17.29,932,3855,185,331,Y,23,N,6,1,1.2.2024,65,-0.00015384615384628209,83586124911,40611
14294,406,40648,s,18.6,17.32,207.84,223.20000000000002,17.5,5546,4754,102,104,Y,79,Y,24,4,1.2.2024,15,0.24,83586124911,40648
14295,406,40661,xl,83.22,88.49,1061.8799999999999,998.64,14.94,4540,1646,177,722,N,28,N,12,1,1.2.2024,65,0.28030769230769237,83586124911,40661
14296,406,40610,xl,90.89,60.54,726.48,1090.68,3.91,575,279,406,538,Y,64,N,6,7,1.2.2024,65,0.39830769230769225,83586124911,40610
14297,406,40659,m,36.32,34.63,415.56000000000006,435.84000000000003,3.67,7514,3537,246,897,Y,75,N,6,5,1.2.2024,25,0.4528000000000001,83586124911,40659
14298,406,40641,l,48.54,59.31,711.72,582.48,23.67,1931,3797,189,934,Y,66,N,12,14,1.2.2024,40,0.21350000000000002,83586124911,40641
14299,406,40685,s,15.88,18.47,221.64,190.56,1.72,1485,3956,151,491,N,6,N,24,19,1.2.2024,15,0.058666666666666645,83586124911,40685
14300,406,40630,m,27.09,36.49,437.88,325.08,0.19,8525,1104,37,620,Y,43,Y,24,1,1.2.2024,25,0.0835999999999999,83586124911,40630
14301,406,40670,s,12.52,14.57,174.84,150.24,4.44,8970,3410,98,766,N,17,Y,12,13,1.2.2024,15,-0.16533333333333333,83586124911,40670
14302,406,40602,l,33.11,54.0,648.0,397.32,4.9,3011,4797,230,843,N,68,N,6,5,1.2.2024,40,-0.17225000000000001,83586124911,40602
14303,269,26965,m,34.51,25.45,305.4,414.12,11.53,7423,2812,343,904,Y,81,N,6,21,1.2.2024,25,0.38039999999999985,83630676739,26965
14304,269,26953,m,22.8,26.54,318.48,273.6,17.08,6255,403,286,735,N,34,N,24,17,1.2.2024,25,-0.08799999999999997,83630676739,26953
14305,269,26919,m,29.87,36.77,441.24,358.44,22.1,2510,4805,345,427,Y,5,Y,6,1,1.2.2024,25,0.19480000000000008,83630676739,26919
14306,269,26952,s,16.87,21.05,252.60000000000002,202.44,20.21,7383,1992,448,924,Y,68,Y,24,4,1.2.2024,15,0.1246666666666667,83630676739,26952
14307,269,26923,l,53.28,55.97,671.64,639.36,1.08,740,4872,140,705,Y,17,Y,6,18,1.2.2024,40,0.3320000000000001,83630676739,26923
14308,269,26911,l,52.43,45.45,545.4000000000001,629.16,22.68,5153,2449,230,905,N,66,N,6,16,1.2.2024,40,0.3107500000000001,83630676739,26911
14309,269,26948,xl,97.35,95.28,1143.3600000000001,1168.1999999999998,16.84,4481,1059,353,527,Y,13,N,24,14,1.2.2024,65,0.49769230769230766,83630676739,26948
14310,269,26907,s,19.66,20.32,243.84,235.92000000000002,4.25,2620,620,84,726,N,25,Y,24,24,1.2.2024,15,0.31066666666666665,83630676739,26907
14311,269,26947,xl,57.17,55.77,669.24,686.04,20.25,4359,4959,385,415,N,90,N,6,20,1.2.2024,65,-0.1204615384615384,83630676739,26947
14312,269,26900,l,53.31,54.75,657.0,639.72,22.07,6553,4488,473,967,N,40,Y,6,15,1.2.2024,40,0.3327500000000001,83630676739,26900
14313,269,26938,l,46.47,38.04,456.48,557.64,12.26,3686,3954,290,733,N,80,Y,12,23,1.2.2024,40,0.16175000000000006,83630676739,26938
14314,269,26910,m,23.85,31.73,380.76,286.20000000000005,16.1,1471,673,340,738,Y,69,N,6,8,1.2.2024,25,-0.04599999999999993,83630676739,26910
14315,269,26905,s,21.3,17.93,215.16,255.60000000000002,23.43,9905,3739,340,753,Y,84,N,24,6,1.2.2024,15,0.42000000000000015,83630676739,26905
14316,269,26934,xl,89.42,71.3,855.5999999999999,1073.04,1.71,8295,1816,46,192,N,82,N,6,21,1.2.2024,65,0.37569230769230777,83630676739,26934
14317,269,26904,s,17.76,17.26,207.12,213.12,5.93,4093,3272,276,394,Y,91,N,6,22,1.2.2024,15,0.18400000000000016,83630676739,26904
14318,269,26957,m,31.89,20.4,244.79999999999998,382.68,17.44,9993,288,445,411,N,42,N,24,1,1.2.2024,25,0.27560000000000007,83630676739,26957
14319,269,26940,l,50.7,43.18,518.16,608.4000000000001,3.34,1261,1419,234,657,N,63,N,6,20,1.2.2024,40,0.26750000000000007,83630676739,26940
14320,269,26964,s,19.52,15.98,191.76,234.24,13.76,2032,2326,465,888,Y,76,Y,12,16,1.2.2024,15,0.30133333333333323,83630676739,26964
14321,269,26926,xl,61.66,86.31,1035.72,739.92,15.47,7579,1105,107,732,N,39,N,6,8,1.2.2024,65,-0.05138461538461547,83630676739,26926
14322,269,26944,l,55.48,39.28,471.36,665.76,23.98,8337,2505,164,119,N,1,Y,12,6,1.2.2024,40,0.387,83630676739,26944
14323,269,26924,m,20.44,35.28,423.36,245.28000000000003,6.3,1914,2075,204,611,N,93,Y,6,0,1.2.2024,25,-0.1823999999999999,83630676739,26924
14324,269,26930,l,56.51,36.45,437.40000000000003,678.12,4.32,8474,3074,436,920,N,51,N,12,4,1.2.2024,40,0.41274999999999995,83630676739,26930
14325,269,26914,l,35.2,38.76,465.12,422.40000000000003,1.01,4544,4377,213,129,Y,3,N,24,23,1.2.2024,40,-0.11999999999999988,83630676739,26914
14326,269,26943,xl,95.51,59.71,716.52,1146.1200000000001,10.7,3274,4900,268,718,Y,96,Y,12,22,1.2.2024,65,0.4693846153846155,83630676739,26943
14327,269,26970,m,35.49,27.44,329.28000000000003,425.88,5.78,3064,2840,419,745,Y,92,N,6,19,1.2.2024,25,0.4196,83630676739,26970
14328,269,26935,m,24.95,22.17,266.04,299.4,1.01,1956,2519,245,165,N,55,N,24,16,1.2.2024,25,-0.0020000000000000018,83630676739,26935
14329,269,26902,s,14.4,17.56,210.71999999999997,172.8,0.17,2819,387,324,206,N,72,Y,6,13,1.2.2024,15,-0.039999999999999925,83630676739,26902
14330,269,26939,s,18.57,22.09,265.08,222.84,14.27,7949,4223,55,886,Y,53,Y,12,8,1.2.2024,15,0.238,83630676739,26939
14331,269,26908,s,14.46,21.32,255.84,173.52,8.62,7678,3905,13,202,Y,35,Y,24,23,1.2.2024,15,-0.03599999999999992,83630676739,26908
14332,269,26903,xl,84.7,68.14,817.6800000000001,1016.4000000000001,20.24,1957,423,269,84,Y,84,Y,12,16,1.2.2024,65,0.303076923076923,83630676739,26903
14333,269,26942,xl,78.85,60.94,731.28,946.1999999999999,24.56,1435,3210,275,698,N,96,N,24,10,1.2.2024,65,0.21307692307692294,83630676739,26942
14334,269,26917,l,42.84,55.32,663.84,514.08,22.04,8930,4717,101,583,N,76,Y,12,18,1.2.2024,40,0.07100000000000017,83630676739,26917
14335,269,26945,xl,52.07,94.69,1136.28,624.84,19.18,7128,284,165,78,Y,62,N,12,15,1.2.2024,65,-0.19892307692307687,83630676739,26945
14336,269,26941,xl,58.78,59.57,714.84,705.36,7.01,9473,1396,484,179,N,8,N,6,5,1.2.2024,65,-0.09569230769230763,83630676739,26941
14337,269,26960,l,59.95,37.35,448.20000000000005,719.4000000000001,17.56,6766,694,273,139,Y,83,Y,24,19,1.2.2024,40,0.49875,83630676739,26960
14338,269,26936,xl,73.82,93.54,1122.48,885.8399999999999,17.14,8343,3820,264,707,Y,42,N,12,7,1.2.2024,65,0.13569230769230756,83630676739,26936
14339,269,26946,m,30.01,30.85,370.20000000000005,360.12,7.58,3886,4455,433,913,N,67,Y,24,13,1.2.2024,25,0.20040000000000013,83630676739,26946
14340,269,26915,s,12.27,21.69,260.28000000000003,147.24,9.68,9543,307,21,595,Y,42,Y,24,1,1.2.2024,15,-0.18200000000000005,83630676739,26915
14341,269,26913,s,14.38,15.6,187.2,172.56,9.91,1806,2727,199,564,Y,53,N,12,19,1.2.2024,15,-0.04133333333333333,83630676739,26913
14342,269,26968,xl,87.54,57.75,693.0,1050.48,17.94,6668,1698,238,788,N,60,Y,12,17,1.2.2024,65,0.34676923076923094,83630676739,26968
14343,269,26963,m,29.91,30.06,360.71999999999997,358.92,8.97,1476,4875,474,884,N,15,Y,12,6,1.2.2024,25,0.1963999999999999,83630676739,26963
14344,269,26967,xl,59.0,67.08,804.96,708.0,5.34,4222,3124,435,991,Y,36,Y,12,14,1.2.2024,65,-0.09230769230769231,83630676739,26967
14345,269,26927,xl,77.84,81.21,974.52,934.08,18.72,9791,3132,136,249,N,32,N,24,4,1.2.2024,65,0.19753846153846166,83630676739,26927
14346,269,26958,xl,67.98,65.96,791.52,815.76,5.47,7068,4535,153,319,N,5,Y,6,13,1.2.2024,65,0.04584615384615387,83630676739,26958
14347,269,26920,m,36.93,26.21,314.52,443.15999999999997,6.04,4488,783,449,984,N,34,Y,24,21,1.2.2024,25,0.47720000000000007,83630676739,26920
14348,269,26954,l,37.24,40.91,490.91999999999996,446.88,11.43,3152,888,130,208,Y,24,Y,24,22,1.2.2024,40,-0.06899999999999995,83630676739,26954
14349,269,26929,m,30.7,22.44,269.28000000000003,368.4,11.82,4260,252,285,463,N,45,N,24,24,1.2.2024,25,0.22799999999999998,83630676739,26929
14350,269,26931,l,56.28,54.92,659.04,675.36,20.24,8946,2808,483,405,N,12,N,6,22,1.2.2024,40,0.40700000000000003,83630676739,26931
14351,269,26932,xl,54.99,73.35,880.1999999999999,659.88,20.91,6432,3745,185,938,N,36,Y,6,20,1.2.2024,65,-0.15399999999999991,83630676739,26932
14352,269,26961,m,32.65,33.46,401.52,391.79999999999995,9.26,2070,2787,115,887,N,29,Y,6,2,1.2.2024,25,0.30600000000000005,83630676739,26961
14353,269,26950,m,24.89,29.3,351.6,298.68,19.47,6619,2551,340,959,N,60,Y,24,18,1.2.2024,25,-0.0043999999999999595,83630676739,26950
14354,269,26901,s,16.01,13.98,167.76,192.12,17.43,8537,1704,261,435,Y,51,N,12,7,1.2.2024,15,0.06733333333333347,83630676739,26901
14355,269,26906,m,31.46,20.38,244.56,377.52,14.25,9105,1081,23,202,N,84,Y,12,24,1.2.2024,25,0.25839999999999996,83630676739,26906
14356,269,26925,xl,60.45,95.54,1146.48,725.4000000000001,15.3,9723,2438,425,86,N,80,N,24,12,1.2.2024,65,-0.06999999999999995,83630676739,26925
14357,269,26962,s,18.11,22.33,267.96,217.32,8.71,4587,1739,127,828,N,13,Y,6,12,1.2.2024,15,0.20733333333333337,83630676739,26962
14358,269,26928,xl,62.57,80.71,968.52,750.84,0.72,958,731,308,841,N,97,Y,24,1,1.2.2024,65,-0.03738461538461535,83630676739,26928
14359,269,26909,xl,77.96,74.33,891.96,935.52,1.45,8666,4941,170,59,Y,40,Y,24,8,1.2.2024,65,0.19938461538461527,83630676739,26909
14360,269,26937,l,44.13,46.37,556.4399999999999,529.5600000000001,7.3,5789,917,139,617,Y,63,Y,6,15,1.2.2024,40,0.10325000000000006,83630676739,26937
14361,269,26933,s,21.24,15.43,185.16,254.88,14.66,8299,4053,341,567,Y,2,Y,6,6,1.2.2024,15,0.4159999999999999,83630676739,26933
14362,269,26921,m,34.04,22.07,264.84000000000003,408.48,19.92,6770,4261,124,841,Y,86,Y,24,4,1.2.2024,25,0.3615999999999999,83630676739,26921
14363,269,26966,m,22.9,22.44,269.28000000000003,274.79999999999995,16.46,5518,1288,410,883,Y,45,Y,24,1,1.2.2024,25,-0.08400000000000007,83630676739,26966
14364,269,26971,s,18.09,18.62,223.44,217.07999999999998,8.44,1249,3989,212,581,N,16,Y,6,2,1.2.2024,15,0.20599999999999996,83630676739,26971
14365,269,26949,l,59.59,52.41,628.92,715.08,3.41,6037,103,315,841,Y,99,N,6,11,1.2.2024,40,0.48975000000000013,83630676739,26949
14366,269,26916,s,21.8,19.13,229.56,261.6,13.13,8324,2475,54,91,Y,85,N,6,14,1.2.2024,15,0.45333333333333337,83630676739,26916
14367,269,26955,xl,55.15,60.17,722.04,661.8,14.22,6997,2634,497,598,Y,54,Y,24,13,1.2.2024,65,-0.1515384615384615,83630676739,26955
14368,269,26922,l,46.11,42.95,515.4000000000001,553.3199999999999,5.51,2268,4680,110,212,Y,44,Y,12,17,1.2.2024,40,0.15274999999999994,83630676739,26922
14369,269,26969,xl,97.44,93.27,1119.24,1169.28,21.45,8190,3865,71,766,Y,41,N,12,0,1.2.2024,65,0.499076923076923,83630676739,26969
14370,269,26951,m,22.4,32.57,390.84000000000003,268.79999999999995,24.19,6425,4934,209,917,Y,94,N,12,7,1.2.2024,25,-0.10400000000000009,83630676739,26951
14371,269,26956,s,13.95,16.23,194.76,167.39999999999998,7.94,4843,3682,413,185,Y,23,Y,12,13,1.2.2024,15,-0.07000000000000006,83630676739,26956
14372,269,26959,m,21.0,21.61,259.32,252.0,8.34,6523,3069,195,976,Y,14,Y,24,6,1.2.2024,25,-0.16000000000000003,83630676739,26959
14373,269,26918,xl,58.48,91.36,1096.32,701.76,9.3,6956,2014,126,729,Y,21,Y,12,1,1.2.2024,65,-0.10030769230769232,83630676739,26918
14374,269,26912,l,55.34,52.23,626.76,664.08,7.85,6864,4199,386,220,N,90,N,6,19,1.2.2024,40,0.3835000000000002,83630676739,26912
14375,169,16929,s,21.12,16.4,196.79999999999998,253.44,5.57,8935,4571,128,900,N,35,N,24,2,1.2.2024,15,0.40800000000000014,62776937751,16929
14376,169,16917,l,52.21,59.02,708.24,626.52,10.01,6748,4615,139,120,Y,13,N,6,6,1.2.2024,40,0.30525,62776937751,16917
14377,169,16949,xl,68.2,67.63,811.56,818.4000000000001,10.26,2949,4488,346,429,N,37,Y,12,11,1.2.2024,65,0.04923076923076919,62776937751,16949
14378,169,16937,l,47.06,43.13,517.5600000000001,564.72,4.44,7582,642,77,285,Y,25,Y,24,3,1.2.2024,40,0.1765000000000001,62776937751,16937
14379,169,16950,xl,69.28,85.48,1025.76,831.36,12.61,9002,764,377,479,N,78,N,6,3,1.2.2024,65,0.06584615384615389,62776937751,16950
14380,169,16905,xl,81.09,80.14,961.6800000000001,973.08,19.6,3499,2130,35,935,Y,70,N,12,14,1.2.2024,65,0.24753846153846149,62776937751,16905
14381,169,16908,m,30.1,24.29,291.48,361.20000000000005,3.34,3556,4171,52,695,N,78,Y,6,2,1.2.2024,25,0.20399999999999996,62776937751,16908
14382,169,16943,s,12.53,14.48,173.76,150.35999999999999,23.78,1592,2691,447,291,Y,59,Y,12,9,1.2.2024,15,-0.16466666666666674,62776937751,16943
